"ts_code";"symbol";"name";"area";"industry";"fullname";"enname";"market";"exchange";"curr_type";"list_status";"list_date";"delist_date";"is_hs";"live_year"
"603683.SH";"603683";"晶华新材";"上海";"化工原料";"上海晶华胶粘新材料股份有限公司";"Shanghai Smith Adhesive New Material Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603685.SH";"603685";"晨丰科技";"浙江";"电气设备";"浙江晨丰科技股份有限公司";"Zhejiang Chenfeng Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603686.SH";"603686";"福龙马";"福建";"环境保护";"福龙马集团股份有限公司";"Fulongma Group Co.,Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603687.SH";"603687";"大胜达";"浙江";"广告包装";"浙江大胜达包装股份有限公司";"Zhejiang Great Shengda Packaging Co.,Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603688.SH";"603688";"石英股份";"江苏";"矿物制品";"江苏太平洋石英股份有限公司";"Jiangsu Pacific Quartz Co.,Ltd";"主板";"SSE";"CNY";"L";"2014";"";"N";"8"
"603689.SH";"603689";"皖天然气";"安徽";"供气供热";"安徽省天然气开发股份有限公司";"Anhui Province Natural Gas Development Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603690.SH";"603690";"至纯科技";"上海";"半导体";"上海至纯洁净系统科技股份有限公司";"Pnc Process Systems Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603693.SH";"603693";"江苏新能";"江苏";"新型电力";"江苏省新能源开发股份有限公司";"Jiangsu New Energy Development Co., Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603696.SH";"603696";"安记食品";"福建";"食品";"安记食品股份有限公司";"Anji Foodstuff Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603697.SH";"603697";"有友食品";"重庆";"食品";"有友食品股份有限公司";"Youyou Foods Co.,Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603698.SH";"603698";"航天工程";"北京";"专用机械";"航天长征化学工程股份有限公司";"Changzheng Engineering Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603699.SH";"603699";"纽威股份";"江苏";"专用机械";"苏州纽威阀门股份有限公司";"Neway Valve (Suzhou) Co., Ltd.";"主板";"SSE";"CNY";"L";"2014";"";"N";"8"
"603700.SH";"603700";"宁水集团";"浙江";"电器仪表";"宁波水表(集团)股份有限公司";"Ningbo Water Meter (Group) Co., Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603701.SH";"603701";"德宏股份";"浙江";"汽车配件";"浙江德宏汽车电子电器股份有限公司";"Zhejiang Dehong Automotive Electronic & Electrical  Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603703.SH";"603703";"盛洋科技";"浙江";"通信设备";"浙江盛洋科技股份有限公司";"Zhejiang Shengyang Science and Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603706.SH";"603706";"东方环宇";"新疆";"供气供热";"新疆东方环宇燃气股份有限公司";"Xinjiang East Universe Gas Co., Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603707.SH";"603707";"健友股份";"江苏";"生物制药";"南京健友生化制药股份有限公司";"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603708.SH";"603708";"家家悦";"山东";"超市连锁";"家家悦集团股份有限公司";"Jiajiayue Group Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603709.SH";"603709";"中源家居";"浙江";"家居用品";"中源家居股份有限公司";"Zoy Home Furnishing Co.,Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603711.SH";"603711";"香飘飘";"浙江";"软饮料";"香飘飘食品股份有限公司";"Xiangpiaopiao Food Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603712.SH";"603712";"七一二";"天津";"通信设备";"天津七一二通信广播股份有限公司";"Tianjin 712 Communication & Broadcasting Co., Ltd";"主板";"SSE";"CNY";"L";"2018";"";"H";"4"
"603713.SH";"603713";"密尔克卫";"上海";"仓储物流";"密尔克卫化工供应链服务股份有限公司";"Milkyway Chemical Supply Chain Service Co.,Ltd";"主板";"SSE";"CNY";"L";"2018";"";"H";"4"
"603716.SH";"603716";"塞力医疗";"湖北";"医药商业";"塞力斯医疗科技集团股份有限公司";"Thalys Medical Technology Group Corporation.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603717.SH";"603717";"天域生态";"重庆";"环境保护";"天域生态环境股份有限公司";"Tianyu Eco-Environment Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603718.SH";"603718";"海利生物";"上海";"农业综合";"上海海利生物技术股份有限公司";"Shanghai Hile Bio-Technology Co.,Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603719.SH";"603719";"良品铺子";"湖北";"食品";"良品铺子股份有限公司";"Bestore Co.,Ltd.";"主板";"SSE";"CNY";"L";"2020";"";"N";"2"
"603721.SH";"603721";"中广天择";"湖南";"影视音像";"中广天择传媒股份有限公司";"Tvzone Media Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603722.SH";"603722";"阿科力";"江苏";"化工原料";"无锡阿科力科技股份有限公司";"Wuxi Acryl Technology  Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603725.SH";"603725";"天安新材";"广东";"塑料";"广东天安新材料股份有限公司";"Guangdong Tianan New Material Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603726.SH";"603726";"朗迪集团";"浙江";"家用电器";"浙江朗迪集团股份有限公司";"Zhejiang Langdi Group Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603727.SH";"603727";"博迈科";"天津";"石油开采";"博迈科海洋工程股份有限公司";"Bomesc Offshore Engineering Company Limited";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603728.SH";"603728";"鸣志电器";"上海";"电气设备";"上海鸣志电器股份有限公司";"Shanghai Moons' Electric Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603729.SH";"603729";"ST龙韵";"上海";"广告包装";"上海龙韵文创科技集团股份有限公司";"Shanghai Longyun Cultural Creation & Technology Group Co., Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603730.SH";"603730";"岱美股份";"上海";"汽车配件";"上海岱美汽车内饰件股份有限公司";"Shanghai Daimay Automotive Interior Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603733.SH";"603733";"仙鹤股份";"浙江";"造纸";"仙鹤股份有限公司";"Xianhe Co.,Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"H";"4"
"603737.SH";"603737";"三棵树";"福建";"染料涂料";"三棵树涂料股份有限公司";"Skshu Paint Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603738.SH";"603738";"泰晶科技";"湖北";"元器件";"泰晶科技股份有限公司";"TKD Science and Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603739.SH";"603739";"蔚蓝生物";"山东";"农业综合";"青岛蔚蓝生物股份有限公司";"Qingdao Vland Biotech Inc.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603755.SH";"603755";"日辰股份";"山东";"食品";"青岛日辰食品股份有限公司";"Qingdao Richen Food Co.,Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603757.SH";"603757";"大元泵业";"浙江";"专用机械";"浙江大元泵业股份有限公司";"Zhejiang Dayuan Pumps Industry Co., Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603758.SH";"603758";"秦安股份";"重庆";"汽车配件";"重庆秦安机电股份有限公司";"Chongqing Qin'an M&E PLC.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603759.SH";"603759";"海天股份";"四川";"水务";"海天水务集团股份公司";"Haitian Water Group Co.,Ltd";"主板";"SSE";"CNY";"L";"2021";"";"N";"1"
"603766.SH";"603766";"隆鑫通用";"重庆";"摩托车";"隆鑫通用动力股份有限公司";"Loncin Motor Co., Ltd.";"主板";"SSE";"CNY";"L";"2012";"";"N";"10"
"603767.SH";"603767";"中马传动";"浙江";"汽车配件";"浙江中马传动股份有限公司";"Zhejiang Zomax Transmission Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603768.SH";"603768";"常青股份";"安徽";"汽车配件";"合肥常青机械股份有限公司";"Changqing Machinery Company Limited";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603773.SH";"603773";"沃格光电";"江西";"元器件";"江西沃格光电股份有限公司";"WgTech (Jiang Xi) Co., Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603776.SH";"603776";"永安行";"江苏";"公共交通";"永安行科技股份有限公司";"Youon Technology Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603777.SH";"603777";"来伊份";"上海";"食品";"上海来伊份股份有限公司";"Shanghai Laiyifen Co.,Ltd";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603778.SH";"603778";"乾景园林";"北京";"建筑工程";"北京乾景园林股份有限公司";"Beijing Qianjing Landscape Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603779.SH";"603779";"威龙股份";"山东";"红黄酒";"威龙葡萄酒股份有限公司";"WEILONG GRAPE WINE CO., Ltd";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603786.SH";"603786";"科博达";"上海";"汽车配件";"科博达技术股份有限公司";"Keboda Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"H";"3"
"603787.SH";"603787";"新日股份";"江苏";"摩托车";"江苏新日电动车股份有限公司";"Jiangsu Xinri E-Vehicle Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603788.SH";"603788";"宁波高发";"浙江";"汽车配件";"宁波高发汽车控制系统股份有限公司";"Ningbo Gaofa Automotive Control System Co.,Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603789.SH";"603789";"星光农机";"浙江";"农用机械";"星光农机股份有限公司";"Thinker Agricultural Machinery Co., Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603790.SH";"603790";"雅运股份";"上海";"染料涂料";"上海雅运纺织化工股份有限公司";"Argus (Shanghai) Textile Chemicals Co.,Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603797.SH";"603797";"联泰环保";"广东";"环境保护";"广东联泰环保股份有限公司";"Guangdong Liantai Environmental Protection Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603798.SH";"603798";"康普顿";"山东";"石油加工";"青岛康普顿科技股份有限公司";"Qingdao Copton Technology Company Limited";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603799.SH";"603799";"华友钴业";"浙江";"小金属";"浙江华友钴业股份有限公司";"Zhejiang Huayou Cobalt Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603800.SH";"603800";"道森股份";"江苏";"专用机械";"苏州道森钻采设备股份有限公司";"Suzhou Douson Drilling & Production Equipment Co.,Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603801.SH";"603801";"志邦家居";"安徽";"家居用品";"志邦家居股份有限公司";"Zbom Home Collection Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603803.SH";"603803";"瑞斯康达";"北京";"通信设备";"瑞斯康达科技发展股份有限公司";"Raisecom Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603806.SH";"603806";"福斯特";"浙江";"塑料";"杭州福斯特应用材料股份有限公司";"Hangzhou First Applied Material Co., Ltd.";"主板";"SSE";"CNY";"L";"2014";"";"H";"8"
"603808.SH";"603808";"歌力思";"广东";"服饰";"深圳歌力思服饰股份有限公司";"Shenzhen Ellassay Fashion Co., Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603809.SH";"603809";"豪能股份";"四川";"汽车配件";"成都豪能科技股份有限公司";"Chengdu Haoneng Technology Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603810.SH";"603810";"丰山集团";"江苏";"农药化肥";"江苏丰山集团股份有限公司";"Jiangsu Fengshan Group Co., Ltd";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603811.SH";"603811";"诚意药业";"浙江";"化学制药";"浙江诚意药业股份有限公司";"Zhejiang Cheng Yi Pharmaceutical Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603813.SH";"603813";"原尚股份";"广东";"仓储物流";"广东原尚物流股份有限公司";"Guangdong Gensho Logistics Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603815.SH";"603815";"交建股份";"安徽";"建筑工程";"安徽省交通建设股份有限公司";"Anhui Gourgen Traffic Construction Co.,Ltd.";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603816.SH";"603816";"顾家家居";"浙江";"家居用品";"顾家家居股份有限公司";"Jason Furniture(Hangzhou)Co.,Ltd";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603817.SH";"603817";"海峡环保";"福建";"环境保护";"福建海峡环保集团股份有限公司";"Fujian Haixia Environmental Protection Group Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603818.SH";"603818";"曲美家居";"北京";"家居用品";"曲美家居集团股份有限公司";"Qumei Home Furnishings Group Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603819.SH";"603819";"神力股份";"江苏";"电气设备";"常州神力电机股份有限公司";"Changzhou Shenli Electrical Machine Incorporated Company";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603822.SH";"603822";"嘉澳环保";"浙江";"环境保护";"浙江嘉澳环保科技股份有限公司";"Zhejiang Jiaao Enprotech Stock Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603823.SH";"603823";"百合花";"浙江";"染料涂料";"百合花集团股份有限公司";"Lily Group Co.,Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603825.SH";"603825";"华扬联众";"北京";"互联网";"华扬联众数字技术股份有限公司";"Hylink Digital Solution Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603826.SH";"603826";"坤彩科技";"福建";"染料涂料";"福建坤彩材料科技股份有限公司";"Fujian Kuncai Material Technology Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603828.SH";"603828";"柯利达";"江苏";"装修装饰";"苏州柯利达装饰股份有限公司";"Suzhou Kelida Building & Decoration Co., Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603829.SH";"603829";"洛凯股份";"江苏";"电气设备";"江苏洛凯机电股份有限公司";"Jiangsu Luokai Mechanical & Electrical Co., Ltd .";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603833.SH";"603833";"欧派家居";"广东";"家居用品";"欧派家居集团股份有限公司";"Oppein Home Group Inc.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603836.SH";"603836";"海程邦达";"山东";"仓储物流";"海程邦达供应链管理股份有限公司";"Bondex Supply Chain Management Co., Ltd.";"主板";"SSE";"CNY";"L";"2021";"";"N";"1"
"603838.SH";"603838";"四通股份";"广东";"陶瓷";"广东四通集团股份有限公司";"Guang Dong Sitong Group Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603839.SH";"603839";"安正时尚";"浙江";"服饰";"安正时尚集团股份有限公司";"Anzheng Fashion Group Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603843.SH";"603843";"正平股份";"青海";"建筑工程";"正平路桥建设股份有限公司";"Zhengping Road & Bridge Construction Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603848.SH";"603848";"好太太";"广东";"家居用品";"广东好太太科技集团股份有限公司";"Guangdong Hotata Technology Group Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603855.SH";"603855";"华荣股份";"上海";"专用机械";"华荣科技股份有限公司";"Warom Technology Incorporated Company";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603856.SH";"603856";"东宏股份";"山东";"塑料";"山东东宏管业股份有限公司";"Shandong Donghong Pipe Industry Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603858.SH";"603858";"步长制药";"山东";"中成药";"山东步长制药股份有限公司";"Shandong Buchang Pharmaceuticals Co., Ltd";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603859.SH";"603859";"能科科技";"北京";"专用机械";"能科科技股份有限公司";"Nancal Technology Co.,Ltd";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603860.SH";"603860";"中公高科";"北京";"建筑工程";"中公高科养护科技股份有限公司";"Roadmaint Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603861.SH";"603861";"白云电器";"广东";"电气设备";"广州白云电器设备股份有限公司";"Guangzhou Baiyun Electric Equipment Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603863.SH";"603863";"ST松炀";"广东";"造纸";"广东松炀再生资源股份有限公司";"Guangdong Songyang Recycle Resources Co.,Ltd";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603866.SH";"603866";"桃李面包";"辽宁";"食品";"桃李面包股份有限公司";"Toly Bread Co.,Ltd.";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603867.SH";"603867";"新化股份";"浙江";"化工原料";"浙江新化化工股份有限公司";"Zhejiang Xinhua Chemical Co., Ltd";"主板";"SSE";"CNY";"L";"2019";"";"N";"3"
"603868.SH";"603868";"飞科电器";"上海";"家用电器";"上海飞科电器股份有限公司";"Shanghai Flyco Electrical Appliance Co., Ltd";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603869.SH";"603869";"新智认知";"广西";"软件服务";"新智认知数字科技股份有限公司";"ENC Digital Technology Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603871.SH";"603871";"嘉友国际";"北京";"仓储物流";"嘉友国际物流股份有限公司";"Jiayou International Logistics Co.,Ltd";"主板";"SSE";"CNY";"L";"2018";"";"H";"4"
"603876.SH";"603876";"鼎胜新材";"江苏";"铝";"江苏鼎胜新能源材料股份有限公司";"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603877.SH";"603877";"太平鸟";"浙江";"服饰";"宁波太平鸟时尚服饰股份有限公司";"Ningbo Peacebird Fashion Co.,Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603878.SH";"603878";"武进不锈";"江苏";"钢加工";"江苏武进不锈股份有限公司";"Jiangsu Wujin Stainless Steel Pipe Group Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603879.SH";"603879";"永悦科技";"福建";"化工原料";"永悦科技股份有限公司";"Yongyue Science&Technology Co.,Ltd";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603880.SH";"603880";"南卫股份";"江苏";"医疗保健";"江苏南方卫材医药股份有限公司";"Jiangsu Nanfang Medical Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603881.SH";"603881";"数据港";"上海";"电信运营";"上海数据港股份有限公司";"Shanghai AtHub Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603882.SH";"603882";"金域医学";"广东";"医疗保健";"广州金域医学检验集团股份有限公司";"Guangzhou Kingmed Diagnostics Group Co,.Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"H";"5"
"603883.SH";"603883";"老百姓";"湖南";"医药商业";"老百姓大药房连锁股份有限公司";"Lbx Pharmacy Chain Joint Stock Company";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603885.SH";"603885";"吉祥航空";"上海";"机场";"上海吉祥航空股份有限公司";"Juneyao Airlines Co., Ltd";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603886.SH";"603886";"元祖股份";"上海";"食品";"上海元祖梦果子股份有限公司";"Ganso Co., Ltd.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
"603887.SH";"603887";"城地香江";"上海";"软件服务";"上海城地香江数据科技股份有限公司";"Shanghai Chengdi Construction Corporation Ltd";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603888.SH";"603888";"新华网";"北京";"互联网";"新华网股份有限公司";"Xinhuanet Co., Ltd";"主板";"SSE";"CNY";"L";"2016";"";"H";"6"
"603889.SH";"603889";"新澳股份";"浙江";"纺织";"浙江新澳纺织股份有限公司";"Zhejiang Xinao Textiles Inc.";"主板";"SSE";"CNY";"L";"2014";"";"N";"8"
"603890.SH";"603890";"春秋电子";"江苏";"元器件";"苏州春秋电子科技股份有限公司";"Suzhou Chunqiu Electronic Technology Co., LTD";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603893.SH";"603893";"瑞芯微";"福建";"半导体";"瑞芯微电子股份有限公司";"Rockchip Electronics Co., Ltd.";"主板";"SSE";"CNY";"L";"2020";"";"H";"2"
"603895.SH";"603895";"天永智能";"上海";"专用机械";"上海天永智能装备股份有限公司";"Shanghai Tianyong Engineering Co.,Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603896.SH";"603896";"寿仙谷";"浙江";"中成药";"浙江寿仙谷医药股份有限公司";"Zhejiang Shouxiangu Pharmaceutical Co., Ltd.";"主板";"SSE";"CNY";"L";"2017";"";"N";"5"
"603897.SH";"603897";"长城科技";"浙江";"电气设备";"浙江长城电工科技股份有限公司";"Zhejiang Grandwall Electric Science&Technology Co.,Ltd.";"主板";"SSE";"CNY";"L";"2018";"";"N";"4"
"603898.SH";"603898";"好莱客";"广东";"家居用品";"广州好莱客创意家居股份有限公司";"Guangzhou Holike Creative Home Co.,Ltd";"主板";"SSE";"CNY";"L";"2015";"";"N";"7"
"603899.SH";"603899";"晨光文具";"上海";"文教休闲";"上海晨光文具股份有限公司";"Shanghai M&G Stationery Inc.";"主板";"SSE";"CNY";"L";"2015";"";"H";"7"
"603900.SH";"603900";"莱绅通灵";"江苏";"服饰";"莱绅通灵珠宝股份有限公司";"Leysen Jewellery Inc.";"主板";"SSE";"CNY";"L";"2016";"";"N";"6"
