"ppe_ta";"ts_code";"time"
"0.979466";"600584";"2014"
"0.879456";"600584";"2015"
"0.889276";"600584";"2016"
"0.899671";"600584";"2017"
"0.915576";"600584";"2018"
"0.916606";"600584";"2019"
"0.919667";"600584";"2020"
"0.966927";"600586";"2009"
"0.965058";"600586";"2010"
"0.965781";"600586";"2011"
"0.946544";"600586";"2012"
"0.941657";"600586";"2013"
"0.936124";"600586";"2014"
"0.942998";"600586";"2015"
"0.94201";"600586";"2016"
"0.951822";"600586";"2017"
"0.940942";"600586";"2018"
"0.938033";"600586";"2019"
"0.940714";"600586";"2020"
"0.943907";"600587";"2009"
"0.969045";"600587";"2010"
"0.959706";"600587";"2011"
"0.879018";"600587";"2012"
"0.851836";"600587";"2013"
"0.826383";"600587";"2014"
"0.84742";"600587";"2015"
"0.870063";"600587";"2016"
"0.898215";"600587";"2017"
"0.909052";"600587";"2018"
"0.927503";"600587";"2019"
"0.931433";"600587";"2020"
"0.788826";"600588";"2009"
"0.737612";"600588";"2010"
"0.76783";"600588";"2011"
"0.797659";"600588";"2012"
"0.822141";"600588";"2013"
"0.84421";"600588";"2014"
"0.849861";"600588";"2015"
"0.867302";"600588";"2016"
"0.881843";"600588";"2017"
"0.88168";"600588";"2018"
"0.899584";"600588";"2019"
"0.902053";"600588";"2020"
"0.934616";"600590";"2009"
"0.944984";"600590";"2010"
"0.941102";"600590";"2011"
"0.923865";"600590";"2012"
"0.922123";"600590";"2013"
"0.919782";"600590";"2014"
"0.910044";"600590";"2015"
"0.871439";"600590";"2016"
"0.854286";"600590";"2017"
"0.871677";"600590";"2018"
"0.882525";"600590";"2019"
"0.91268";"600590";"2020"
"0.950759";"600592";"2009"
"0.960235";"600592";"2010"
"0.959192";"600592";"2011"
"0.932748";"600592";"2012"
"0.943158";"600592";"2013"
"0.945856";"600592";"2014"
"0.9529";"600592";"2015"
"0.948145";"600592";"2016"
"0.960159";"600592";"2017"
"0.961203";"600592";"2018"
"0.964139";"600592";"2019"
"0.9535";"600592";"2020"
"0.89831";"600594";"2009"
"0.88795";"600594";"2010"
"0.8843";"600594";"2011"
"0.917415";"600594";"2012"
"0.786131";"600594";"2013"
"0.640732";"600594";"2014"
"0.650327";"600594";"2015"
"0.632951";"600594";"2016"
"0.651377";"600594";"2017"
"0.812794";"600594";"2018"
"0.797506";"600594";"2019"
"0.813695";"600594";"2020"
"0.924355";"600596";"2009"
"0.92706";"600596";"2010"
"0.931287";"600596";"2011"
"0.928998";"600596";"2012"
"0.925812";"600596";"2013"
"0.927987";"600596";"2014"
"0.918262";"600596";"2015"
"0.912981";"600596";"2016"
"0.925505";"600596";"2017"
"0.932032";"600596";"2018"
"0.941077";"600596";"2019"
"0.943814";"600596";"2020"
"0.978494";"600598";"2009"
"0.986084";"600598";"2010"
"0.982864";"600598";"2011"
"0.980319";"600598";"2012"
"0.978448";"600598";"2013"
"0.943223";"600598";"2014"
"0.936279";"600598";"2015"
"0.943234";"600598";"2016"
"0.944936";"600598";"2017"
"0.947435";"600598";"2018"
"0.946291";"600598";"2019"
"0.948262";"600598";"2020"
"0.918544";"600600";"2009"
"0.918907";"600600";"2010"
"0.840045";"600600";"2011"
"0.846657";"600600";"2012"
"0.867971";"600600";"2013"
"0.848626";"600600";"2014"
"0.859154";"600600";"2015"
"0.857638";"600600";"2016"
"0.868172";"600600";"2017"
"0.885348";"600600";"2018"
"0.896397";"600600";"2019"
"0.908201";"600600";"2020"
"0.975391";"600602";"2009"
"0.999195";"600602";"2010"
"0.992695";"600602";"2011"
"0.9928";"600602";"2012"
"0.99293";"600602";"2013"
"0.965448";"600602";"2014"
"0.956319";"600602";"2015"
"0.959645";"600602";"2016"
"0.946568";"600602";"2017"
"0.948059";"600602";"2018"
"0.953135";"600602";"2019"
"0.953771";"600602";"2020"
"0.983079";"600604";"2009"
"0.98236";"600604";"2010"
"0.982659";"600604";"2011"
"1";"600604";"2012"
"1";"600604";"2013"
"0.999947";"600604";"2014"
"0.999978";"600604";"2015"
"0.999972";"600604";"2016"
"0.999977";"600604";"2017"
"0.999989";"600604";"2018"
"0.999991";"600604";"2019"
"0.999989";"600604";"2020"
"0.99982";"600606";"2009"
"0.99968";"600606";"2010"
"0.999776";"600606";"2011"
"0.99974";"600606";"2012"
"0.999782";"600606";"2013"
"0.999917";"600606";"2014"
"0.993166";"600606";"2015"
"0.996791";"600606";"2016"
"0.996713";"600606";"2017"
"0.996592";"600606";"2018"
"0.997075";"600606";"2019"
"0.993961";"600606";"2020"
"0.967784";"600609";"2009"
"0.960861";"600609";"2010"
"0.945928";"600609";"2011"
"0.960231";"600609";"2012"
"0.963741";"600609";"2013"
"0.972083";"600609";"2014"
"0.960979";"600609";"2015"
"0.966391";"600609";"2016"
"0.980469";"600609";"2017"
"0.979608";"600609";"2018"
"0.978287";"600609";"2019"
"0.973472";"600609";"2020"
"0.866152";"600611";"2009"
"0.880059";"600611";"2010"
"0.86943";"600611";"2011"
"0.869564";"600611";"2012"
"0.873615";"600611";"2013"
"0.886658";"600611";"2014"
"0.911442";"600611";"2015"
"0.920544";"600611";"2016"
"0.921148";"600611";"2017"
"0.920089";"600611";"2018"
"0.923846";"600611";"2019"
"0.929623";"600611";"2020"
"0.996088";"600612";"2009"
"0.982119";"600612";"2010"
"0.981144";"600612";"2011"
"0.984407";"600612";"2012"
"0.985371";"600612";"2013"
"0.988307";"600612";"2014"
"0.990682";"600612";"2015"
"0.992619";"600612";"2016"
"0.992515";"600612";"2017"
"0.993667";"600612";"2018"
"0.994551";"600612";"2019"
"0.995438";"600612";"2020"
"0.999896";"600613";"2009"
"0.999908";"600613";"2010"
"0.999937";"600613";"2011"
"0.999958";"600613";"2012"
"0.738974";"600613";"2013"
"0.792722";"600613";"2014"
"0.805536";"600613";"2015"
"0.825404";"600613";"2016"
"0.811929";"600613";"2017"
"0.812617";"600613";"2018"
"0.837144";"600613";"2019"
"0.867747";"600613";"2020"
"0.988769";"600616";"2009"
"0.96986";"600616";"2010"
"0.972059";"600616";"2011"
"0.973857";"600616";"2012"
"0.980727";"600616";"2013"
"0.969937";"600616";"2014"
"0.88046";"600616";"2015"
"0.882304";"600616";"2016"
"0.879865";"600616";"2017"
"0.926935";"600616";"2018"
"0.936324";"600616";"2019"
"0.933424";"600616";"2020"
"0.958735";"600618";"2009"
"0.959352";"600618";"2010"
"0.961428";"600618";"2011"
"0.959114";"600618";"2012"
"0.957378";"600618";"2013"
"0.945791";"600618";"2014"
"0.941975";"600618";"2015"
"0.940413";"600618";"2016"
"0.943646";"600618";"2017"
"0.951637";"600618";"2018"
"0.947499";"600618";"2019"
"0.940397";"600618";"2020"
"0.950475";"600619";"2009"
"0.961746";"600619";"2010"
"0.965436";"600619";"2011"
"0.968131";"600619";"2012"
"0.971094";"600619";"2013"
"0.971821";"600619";"2014"
"0.919146";"600619";"2015"
"0.933421";"600619";"2016"
"0.942513";"600619";"2017"
"0.947627";"600619";"2018"
"0.946163";"600619";"2019"
"0.950082";"600619";"2020"
"0.899405";"600621";"2009"
"0.942815";"600621";"2010"
"0.954674";"600621";"2011"
"0.966829";"600621";"2012"
"0.97254";"600621";"2013"
"0.974721";"600621";"2014"
"0.974319";"600621";"2015"
"0.978816";"600621";"2016"
"0.993727";"600621";"2017"
"0.994497";"600621";"2018"
"0.993887";"600621";"2019"
"0.994494";"600621";"2020"
"1";"600622";"2009"
"1";"600622";"2010"
"1";"600622";"2011"
"1";"600622";"2012"
"1";"600622";"2013"
"1";"600622";"2014"
"1";"600622";"2015"
"0.911861";"600622";"2016"
"0.905742";"600622";"2017"
"0.932849";"600622";"2018"
"0.955175";"600622";"2019"
"0.962515";"600622";"2020"
"0.9503";"600623";"2009"
"0.949395";"600623";"2010"
"0.949224";"600623";"2011"
"0.957992";"600623";"2012"
"0.9607";"600623";"2013"
"0.957483";"600623";"2014"
"0.935276";"600623";"2015"
"0.943153";"600623";"2016"
"0.949387";"600623";"2017"
"0.958875";"600623";"2018"
"0.959781";"600623";"2019"
"0.959998";"600623";"2020"
"0.953927";"600624";"2009"
"0.962186";"600624";"2010"
"0.965442";"600624";"2011"
"0.949375";"600624";"2012"
"0.95754";"600624";"2013"
"0.960762";"600624";"2014"
"0.963633";"600624";"2015"
"0.96612";"600624";"2016"
"0.968308";"600624";"2017"
"0.971765";"600624";"2018"
"0.967161";"600624";"2019"
"0.96648";"600624";"2020"
"0.98404";"600626";"2009"
"0.97556";"600626";"2010"
"0.978264";"600626";"2011"
"0.981499";"600626";"2012"
"0.991909";"600626";"2013"
"0.990751";"600626";"2014"
"0.953405";"600626";"2015"
"0.949705";"600626";"2016"
"0.874823";"600626";"2017"
"0.858861";"600626";"2018"
"0.858668";"600626";"2019"
"0.919459";"600626";"2020"
"0.890039";"600629";"2009"
"0.937987";"600629";"2010"
"0.972362";"600629";"2011"
"0.959666";"600629";"2012"
"0.930708";"600629";"2013"
"0.932581";"600629";"2014"
"0.934427";"600629";"2015"
"0.939356";"600629";"2016"
"0.959126";"600629";"2017"
"0.965987";"600629";"2018"
"0.964584";"600629";"2019"
"0.987797";"600629";"2020"
"0.970217";"600630";"2009"
"0.969974";"600630";"2010"
"0.976587";"600630";"2011"
"0.978125";"600630";"2012"
"0.986786";"600630";"2013"
"0.986679";"600630";"2014"
"0.984657";"600630";"2015"
"0.986103";"600630";"2016"
"0.986897";"600630";"2017"
"0.9884";"600630";"2018"
"0.989436";"600630";"2019"
"0.988956";"600630";"2020"
"0.943727";"600633";"2009"
"0.949309";"600633";"2010"
"0.95766";"600633";"2011"
"0.979792";"600633";"2012"
"0.555579";"600633";"2013"
"0.588765";"600633";"2014"
"0.60526";"600633";"2015"
"0.638367";"600633";"2016"
"0.539095";"600633";"2017"
"0.50424";"600633";"2018"
"0.515209";"600633";"2019"
"0.52889";"600633";"2020"
"0.99147";"600635";"2009"
"0.977817";"600635";"2010"
"0.975784";"600635";"2011"
"0.978328";"600635";"2012"
"0.977591";"600635";"2013"
"0.978461";"600635";"2014"
"0.981758";"600635";"2015"
"0.975095";"600635";"2016"
"0.968315";"600635";"2017"
"0.95198";"600635";"2018"
"0.954245";"600635";"2019"
"0.95803";"600635";"2020"
"0.973342";"600636";"2009"
"0.969198";"600636";"2010"
"0.974204";"600636";"2011"
"0.975282";"600636";"2012"
"0.970842";"600636";"2013"
"0.966218";"600636";"2014"
"0.957271";"600636";"2015"
"0.951673";"600636";"2016"
"0.786901";"600636";"2017"
"0.557253";"600636";"2018"
"0.572139";"600636";"2019"
"0.558549";"600636";"2020"
"0.994405";"600637";"2009"
"0.995158";"600637";"2010"
"0.964513";"600637";"2011"
"0.96298";"600637";"2012"
"0.864198";"600637";"2013"
"0.884541";"600637";"2014"
"0.927395";"600637";"2015"
"0.927335";"600637";"2016"
"0.963212";"600637";"2017"
"0.962904";"600637";"2018"
"0.952133";"600637";"2019"
"0.959632";"600637";"2020"
"0.980852";"600639";"2009"
"0.983574";"600639";"2010"
"0.984651";"600639";"2011"
"0.98518";"600639";"2012"
"0.980625";"600639";"2013"
"0.984406";"600639";"2014"
"0.988414";"600639";"2015"
"0.985202";"600639";"2016"
"0.987265";"600639";"2017"
"0.987013";"600639";"2018"
"0.989569";"600639";"2019"
"0.990655";"600639";"2020"
"0.983826";"600641";"2009"
"0.987173";"600641";"2010"
"0.999851";"600641";"2011"
"0.999874";"600641";"2012"
"0.999892";"600641";"2013"
"0.999972";"600641";"2014"
"0.999841";"600641";"2015"
"0.99988";"600641";"2016"
"0.999899";"600641";"2017"
"0.959202";"600641";"2018"
"0.963911";"600641";"2019"
"0.962931";"600641";"2020"
"0.992892";"600643";"2009"
"0.992271";"600643";"2010"
"0.990873";"600643";"2011"
"0.995792";"600643";"2012"
"0.996966";"600643";"2013"
"0.992218";"600643";"2014"
"0.993997";"600643";"2015"
"0.99631";"600643";"2016"
"0.996229";"600643";"2017"
"0.996692";"600643";"2018"
"0.996692";"600643";"2019"
"0.996415";"600643";"2020"
"0.939046";"600645";"2009"
"0.957174";"600645";"2010"
"0.968052";"600645";"2011"
"0.94518";"600645";"2012"
"0.944266";"600645";"2013"
"0.733861";"600645";"2014"
"0.758968";"600645";"2015"
"0.762672";"600645";"2016"
"0.772054";"600645";"2017"
"0.720023";"600645";"2018"
"0.76614";"600645";"2019"
"0.821585";"600645";"2020"
"0.993505";"600648";"2009"
"0.994277";"600648";"2010"
"0.993634";"600648";"2011"
"0.99713";"600648";"2012"
"0.99638";"600648";"2013"
"0.996496";"600648";"2014"
"0.996968";"600648";"2015"
"0.99702";"600648";"2016"
"0.997044";"600648";"2017"
"0.997931";"600648";"2018"
"0.998267";"600648";"2019"
"0.998494";"600648";"2020"
"0.907975";"600649";"2009"
"0.924767";"600649";"2010"
"0.924971";"600649";"2011"
"0.929112";"600649";"2012"
"0.934169";"600649";"2013"
"0.93663";"600649";"2014"
"0.929644";"600649";"2015"
"1";"600649";"2016"
"1";"600649";"2017"
"1";"600649";"2018"
"1";"600649";"2019"
"0.999615";"600649";"2020"
"0.920236";"600650";"2009"
"0.92338";"600650";"2010"
"0.900778";"600650";"2011"
"0.902482";"600650";"2012"
"0.909251";"600650";"2013"
"0.912718";"600650";"2014"
"0.93949";"600650";"2015"
"0.931817";"600650";"2016"
"0.931016";"600650";"2017"
"0.930794";"600650";"2018"
"0.936471";"600650";"2019"
"0.940423";"600650";"2020"
"0.989426";"600651";"2009"
"0.966136";"600651";"2010"
"0.967145";"600651";"2011"
"0.967941";"600651";"2012"
"0.96798";"600651";"2013"
"0.767008";"600651";"2014"
"0.846279";"600651";"2015"
"0.809166";"600651";"2016"
"0.84925";"600651";"2017"
"0.940001";"600651";"2018"
"0.942059";"600651";"2019"
"0.926388";"600651";"2020"
"0.992271";"600653";"2009"
"0.984007";"600653";"2010"
"0.980572";"600653";"2011"
"0.977363";"600653";"2012"
"0.981115";"600653";"2013"
"0.979972";"600653";"2014"
"0.981837";"600653";"2015"
"0.984069";"600653";"2016"
"0.926797";"600653";"2017"
"0.940124";"600653";"2018"
"0.940403";"600653";"2019"
"0.928936";"600653";"2020"
"0.999427";"600655";"2009"
"0.992843";"600655";"2010"
"0.994151";"600655";"2011"
"0.993749";"600655";"2012"
"0.995047";"600655";"2013"
"0.995224";"600655";"2014"
"0.952772";"600655";"2015"
"0.964217";"600655";"2016"
"0.966919";"600655";"2017"
"0.984994";"600655";"2018"
"0.974288";"600655";"2019"
"0.934997";"600655";"2020"
"0.995803";"600657";"2009"
"0.996539";"600657";"2010"
"0.996825";"600657";"2011"
"0.997736";"600657";"2012"
"0.999609";"600657";"2013"
"0.999804";"600657";"2014"
"0.998134";"600657";"2015"
"0.998503";"600657";"2016"
"0.998633";"600657";"2017"
"0.999133";"600657";"2018"
"0.998981";"600657";"2019"
"0.999032";"600657";"2020"
"0.986539";"600658";"2009"
"0.988939";"600658";"2010"
"0.999985";"600658";"2011"
"0.999962";"600658";"2012"
"0.999976";"600658";"2013"
"0.999984";"600658";"2014"
"0.993942";"600658";"2015"
"0.996607";"600658";"2016"
"0.997306";"600658";"2017"
"0.997889";"600658";"2018"
"0.985946";"600658";"2019"
"0.986235";"600658";"2020"
"0.938686";"600660";"2009"
"0.947352";"600660";"2010"
"0.956767";"600660";"2011"
"0.948409";"600660";"2012"
"0.937166";"600660";"2013"
"0.936797";"600660";"2014"
"0.949494";"600660";"2015"
"0.959058";"600660";"2016"
"0.963008";"600660";"2017"
"0.960184";"600660";"2018"
"0.961567";"600660";"2019"
"0.962893";"600660";"2020"
"0.986531";"600661";"2009"
"0.987319";"600661";"2010"
"0.98783";"600661";"2011"
"0.987988";"600661";"2012"
"0.988";"600661";"2013"
"0.963803";"600661";"2014"
"0.961848";"600661";"2015"
"0.970787";"600661";"2016"
"0.980533";"600661";"2017"
"0.980947";"600661";"2018"
"0.89118";"600661";"2019"
"0.92842";"600661";"2020"
"0.763949";"600662";"2009"
"0.769804";"600662";"2010"
"0.759696";"600662";"2011"
"0.783483";"600662";"2012"
"0.794335";"600662";"2013"
"0.791748";"600662";"2014"
"0.810494";"600662";"2015"
"0.801788";"600662";"2016"
"0.788308";"600662";"2017"
"0.785949";"600662";"2018"
"0.812326";"600662";"2019"
"0.807709";"600662";"2020"
"0.999986";"600663";"2009"
"0.999994";"600663";"2010"
"0.999981";"600663";"2011"
"0.999961";"600663";"2012"
"0.999968";"600663";"2013"
"0.999967";"600663";"2014"
"0.999974";"600663";"2015"
"0.988776";"600663";"2016"
"0.988859";"600663";"2017"
"0.988415";"600663";"2018"
"0.990065";"600663";"2019"
"0.99105";"600663";"2020"
"0.986987";"600664";"2009"
"0.984852";"600664";"2010"
"0.983536";"600664";"2011"
"0.971904";"600664";"2012"
"0.973176";"600664";"2013"
"0.972611";"600664";"2014"
"0.969342";"600664";"2015"
"0.972644";"600664";"2016"
"0.969716";"600664";"2017"
"0.958503";"600664";"2018"
"0.959702";"600664";"2019"
"0.958295";"600664";"2020"
"0.977188";"600667";"2009"
"0.974917";"600667";"2010"
"0.975254";"600667";"2011"
"0.976337";"600667";"2012"
"0.975199";"600667";"2013"
"0.975941";"600667";"2014"
"0.969581";"600667";"2015"
"0.925043";"600667";"2016"
"0.933193";"600667";"2017"
"0.941677";"600667";"2018"
"0.948784";"600667";"2019"
"0.951122";"600667";"2020"
"0.926686";"600668";"2009"
"0.933182";"600668";"2010"
"0.93238";"600668";"2011"
"0.936872";"600668";"2012"
"0.94095";"600668";"2013"
"0.945946";"600668";"2014"
"0.949908";"600668";"2015"
"0.9556";"600668";"2016"
"0.955205";"600668";"2017"
"0.941199";"600668";"2018"
"0.935534";"600668";"2019"
"0.931817";"600668";"2020"
"0.853767";"600673";"2009"
"0.897526";"600673";"2010"
"0.90471";"600673";"2011"
"0.897355";"600673";"2012"
"0.818395";"600673";"2013"
"0.835472";"600673";"2014"
"0.82582";"600673";"2015"
"0.836041";"600673";"2016"
"0.86047";"600673";"2017"
"0.875942";"600673";"2018"
"0.90124";"600673";"2019"
"0.867043";"600673";"2020"
"0.996344";"600674";"2009"
"0.996492";"600674";"2010"
"0.997527";"600674";"2011"
"0.997851";"600674";"2012"
"0.998032";"600674";"2013"
"0.99841";"600674";"2014"
"0.998623";"600674";"2015"
"0.998799";"600674";"2016"
"0.998927";"600674";"2017"
"0.99903";"600674";"2018"
"0.99914";"600674";"2019"
"0.993093";"600674";"2020"
"0.996503";"600675";"2009"
"0.997168";"600675";"2010"
"0.997475";"600675";"2011"
"0.996317";"600675";"2012"
"0.997012";"600675";"2013"
"0.997408";"600675";"2014"
"0.997987";"600675";"2015"
"0.997523";"600675";"2016"
"0.997222";"600675";"2017"
"0.998677";"600675";"2018"
"0.998633";"600675";"2019"
"0.998564";"600675";"2020"
"0.941749";"600676";"2009"
"0.940488";"600676";"2010"
"0.945652";"600676";"2011"
"0.94447";"600676";"2012"
"0.946528";"600676";"2013"
"0.951203";"600676";"2014"
"0.95318";"600676";"2015"
"0.961421";"600676";"2016"
"0.960587";"600676";"2017"
"0.960894";"600676";"2018"
"0.96351";"600676";"2019"
"0.962276";"600676";"2020"
"0.959793";"600678";"2009"
"0.950964";"600678";"2010"
"0.935131";"600678";"2011"
"0.914568";"600678";"2012"
"0.665417";"600678";"2013"
"0.716864";"600678";"2014"
"0.737797";"600678";"2015"
"0.724486";"600678";"2016"
"0.797594";"600678";"2017"
"0.822477";"600678";"2018"
"0.832294";"600678";"2019"
"0.842678";"600678";"2020"
"0.99399";"600679";"2009"
"0.973828";"600679";"2010"
"0.955534";"600679";"2011"
"0.95909";"600679";"2012"
"0.963205";"600679";"2013"
"0.965189";"600679";"2014"
"0.731832";"600679";"2015"
"0.745047";"600679";"2016"
"0.777079";"600679";"2017"
"0.761299";"600679";"2018"
"0.771177";"600679";"2019"
"0.69532";"600679";"2020"
"0.620702";"600681";"2009"
"0.320306";"600681";"2010"
"1";"600681";"2011"
"0.999808";"600681";"2012"
"0.999889";"600681";"2013"
"0.999985";"600681";"2014"
"1";"600681";"2015"
"0.974382";"600681";"2016"
"0.885468";"600681";"2017"
"0.788561";"600681";"2018"
"0.780807";"600681";"2019"
"0.748205";"600681";"2020"
"0.975991";"600682";"2009"
"0.986134";"600682";"2010"
"0.987294";"600682";"2011"
"0.989332";"600682";"2012"
"0.99119";"600682";"2013"
"0.627282";"600682";"2014"
"0.68566";"600682";"2015"
"0.731344";"600682";"2016"
"0.626817";"600682";"2017"
"0.602018";"600682";"2018"
"0.613758";"600682";"2019"
"0.651139";"600682";"2020"
"0.996892";"600683";"2009"
"0.997714";"600683";"2010"
"0.998675";"600683";"2011"
"0.99882";"600683";"2012"
"0.999318";"600683";"2013"
"0.999448";"600683";"2014"
"0.999411";"600683";"2015"
"0.999478";"600683";"2016"
"0.999188";"600683";"2017"
"0.999193";"600683";"2018"
"0.99944";"600683";"2019"
"0.999005";"600683";"2020"
"0.999392";"600684";"2009"
"0.999571";"600684";"2010"
"0.999665";"600684";"2011"
"0.999757";"600684";"2012"
"0.999555";"600684";"2013"
"0.999451";"600684";"2014"
"0.999606";"600684";"2015"
"0.999673";"600684";"2016"
"0.99972";"600684";"2017"
"0.999811";"600684";"2018"
"0.999881";"600684";"2019"
"0.999917";"600684";"2020"
"0.99094";"600685";"2009"
"0.975123";"600685";"2010"
"0.969071";"600685";"2011"
"0.967192";"600685";"2012"
"0.970854";"600685";"2013"
"0.947293";"600685";"2014"
"0.958024";"600685";"2015"
"0.956766";"600685";"2016"
"0.95732";"600685";"2017"
"0.953048";"600685";"2018"
"0.957617";"600685";"2019"
"0.9764";"600685";"2020"
"0.969598";"600686";"2009"
"0.9772";"600686";"2010"
"0.979424";"600686";"2011"
"0.975089";"600686";"2012"
"0.97769";"600686";"2013"
"0.9803";"600686";"2014"
"0.98627";"600686";"2015"
"0.985839";"600686";"2016"
"0.985885";"600686";"2017"
"0.977079";"600686";"2018"
"0.973256";"600686";"2019"
"0.969898";"600686";"2020"
"0.989143";"600689";"2009"
"0.992138";"600689";"2010"
"0.991176";"600689";"2011"
"0.991953";"600689";"2012"
"0.990312";"600689";"2013"
"0.989968";"600689";"2014"
"0.989461";"600689";"2015"
"0.9908";"600689";"2016"
"0.995005";"600689";"2017"
"0.994944";"600689";"2018"
"0.995107";"600689";"2019"
"0.995188";"600689";"2020"
"0.988689";"600690";"2009"
"0.987588";"600690";"2010"
"0.9866";"600690";"2011"
"0.988637";"600690";"2012"
"0.988932";"600690";"2013"
"0.986042";"600690";"2014"
"0.975699";"600690";"2015"
"0.784797";"600690";"2016"
"0.822739";"600690";"2017"
"0.817847";"600690";"2018"
"0.818415";"600690";"2019"
"0.840084";"600690";"2020"
"0.943825";"600691";"2009"
"0.952451";"600691";"2010"
"0.945019";"600691";"2011"
"0.936362";"600691";"2012"
"0.928427";"600691";"2013"
"0.945311";"600691";"2014"
"0.948159";"600691";"2015"
"0.949271";"600691";"2016"
"0.956616";"600691";"2017"
"0.954289";"600691";"2018"
"0.956458";"600691";"2019"
"0.968203";"600691";"2020"
"0.964148";"600692";"2009"
"0.97446";"600692";"2010"
"0.972767";"600692";"2011"
"0.973569";"600692";"2012"
"0.970392";"600692";"2013"
"0.983151";"600692";"2014"
"0.987597";"600692";"2015"
"0.987899";"600692";"2016"
"0.985447";"600692";"2017"
"0.984323";"600692";"2018"
"0.988698";"600692";"2019"
"0.989792";"600692";"2020"
"0.986371";"600693";"2009"
"0.973929";"600693";"2010"
"0.979613";"600693";"2011"
"0.987238";"600693";"2012"
"0.994489";"600693";"2013"
"0.998492";"600693";"2014"
"0.998806";"600693";"2015"
"0.932165";"600693";"2016"
"0.91962";"600693";"2017"
"0.947267";"600693";"2018"
"0.999076";"600693";"2019"
"0.99925";"600693";"2020"
"0.903034";"600694";"2009"
"0.905542";"600694";"2010"
"0.911042";"600694";"2011"
"0.920463";"600694";"2012"
"0.926509";"600694";"2013"
"0.9053";"600694";"2014"
"0.916492";"600694";"2015"
"0.947594";"600694";"2016"
"0.948912";"600694";"2017"
"0.951131";"600694";"2018"
"0.956417";"600694";"2019"
"0.954396";"600694";"2020"
"0.889464";"600697";"2009"
"0.910263";"600697";"2010"
"0.935688";"600697";"2011"
"0.947337";"600697";"2012"
"0.936021";"600697";"2013"
"0.955185";"600697";"2014"
"0.961395";"600697";"2015"
"0.966421";"600697";"2016"
"0.907933";"600697";"2017"
"0.895887";"600697";"2018"
"0.896357";"600697";"2019"
"0.905006";"600697";"2020"
"0.911204";"600699";"2009"
"";"600699";"2010"
"0.942696";"600699";"2011"
"0.840219";"600699";"2012"
"0.863985";"600699";"2013"
"0.879898";"600699";"2014"
"0.899011";"600699";"2015"
"0.736612";"600699";"2016"
"0.711038";"600699";"2017"
"0.81121";"600699";"2018"
"0.792039";"600699";"2019"
"0.802187";"600699";"2020"
"0.930627";"600702";"2009"
"0.939558";"600702";"2010"
"0.942551";"600702";"2011"
"0.947345";"600702";"2012"
"0.947408";"600702";"2013"
"0.952759";"600702";"2014"
"0.955215";"600702";"2015"
"0.958644";"600702";"2016"
"0.968118";"600702";"2017"
"0.971028";"600702";"2018"
"0.976137";"600702";"2019"
"0.957442";"600702";"2020"
"0.946014";"600703";"2009"
"0.930804";"600703";"2010"
"0.928978";"600703";"2011"
"0.914789";"600703";"2012"
"0.906342";"600703";"2013"
"0.925291";"600703";"2014"
"0.930945";"600703";"2015"
"0.918294";"600703";"2016"
"0.916267";"600703";"2017"
"0.903469";"600703";"2018"
"0.8844";"600703";"2019"
"0.894018";"600703";"2020"
"0.956047";"600704";"2009"
"0.960555";"600704";"2010"
"0.962224";"600704";"2011"
"0.96129";"600704";"2012"
"0.965444";"600704";"2013"
"0.968979";"600704";"2014"
"0.968703";"600704";"2015"
"0.970634";"600704";"2016"
"0.967452";"600704";"2017"
"0.964875";"600704";"2018"
"0.968958";"600704";"2019"
"0.947585";"600704";"2020"
"1";"600705";"2009"
"0.993007";"600705";"2010"
"0.989776";"600705";"2011"
"0.999517";"600705";"2012"
"0.998295";"600705";"2013"
"0.999661";"600705";"2014"
"0.999729";"600705";"2015"
"0.999638";"600705";"2016"
"0.999724";"600705";"2017"
"0.999794";"600705";"2018"
"0.999794";"600705";"2019"
"0.999737";"600705";"2020"
"0.596845";"600708";"2009"
"0.606887";"600708";"2010"
"0.614254";"600708";"2011"
"0.608179";"600708";"2012"
"0.602491";"600708";"2013"
"0.698937";"600708";"2014"
"0.998634";"600708";"2015"
"0.994468";"600708";"2016"
"0.995519";"600708";"2017"
"0.996832";"600708";"2018"
"0.997431";"600708";"2019"
"0.994736";"600708";"2020"
"0.941226";"600710";"2009"
"0.928453";"600710";"2010"
"0.954638";"600710";"2011"
"0.949339";"600710";"2012"
"0.945426";"600710";"2013"
"0.949226";"600710";"2014"
"0.93198";"600710";"2015"
"0.988883";"600710";"2016"
"0.989227";"600710";"2017"
"0.989472";"600710";"2018"
"0.987443";"600710";"2019"
"0.980555";"600710";"2020"
"0.738619";"600711";"2009"
"0.509096";"600711";"2010"
"0.439223";"600711";"2011"
"0.419922";"600711";"2012"
"0.321729";"600711";"2013"
"0.442356";"600711";"2014"
"0.602177";"600711";"2015"
"0.709357";"600711";"2016"
"0.723603";"600711";"2017"
"0.740028";"600711";"2018"
"0.773938";"600711";"2019"
"0.788336";"600711";"2020"
"0.945262";"600713";"2009"
"0.960749";"600713";"2010"
"0.954375";"600713";"2011"
"0.95281";"600713";"2012"
"0.960733";"600713";"2013"
"0.98264";"600713";"2014"
"0.98545";"600713";"2015"
"0.986195";"600713";"2016"
"0.987862";"600713";"2017"
"0.989508";"600713";"2018"
"0.984994";"600713";"2019"
"0.984778";"600713";"2020"
"0.964775";"600715";"2009"
"0.844939";"600715";"2010"
"0.701272";"600715";"2011"
"0.748812";"600715";"2012"
