"tuobinQ";"ts_code";"time"
"2.184806";"600750";"2014"
"4.073758";"600750";"2015"
"3.162676";"600750";"2016"
"2.405616";"600750";"2017"
"2.010528";"600750";"2018"
"1.557635";"600750";"2019"
"4.213162";"600751";"2009"
"3.92284";"600751";"2010"
"3.583424";"600751";"2011"
"2.857057";"600751";"2012"
"7.651187";"600751";"2013"
"1.188112";"600751";"2014"
"1.756377";"600751";"2015"
"1.037148";"600751";"2016"
"0.99244";"600751";"2017"
"0.920518";"600751";"2018"
"0.916149";"600751";"2019"
"4.172682";"600753";"2009"
"5.570839";"600753";"2010"
"3.62312";"600753";"2011"
"4.115673";"600753";"2012"
"6.541189";"600753";"2013"
"7.891893";"600753";"2014"
"19.38015";"600753";"2015"
"22.716945";"600753";"2016"
"17.826125";"600753";"2017"
"8.246044";"600753";"2018"
"4.918916";"600753";"2019"
"2.763053";"600754";"2009"
"2.429371";"600754";"2010"
"1.978729";"600754";"2011"
"1.636155";"600754";"2012"
"1.606286";"600754";"2013"
"1.748891";"600754";"2015"
"1.146239";"600754";"2016"
"1.258821";"600754";"2017"
"1.109337";"600754";"2018"
"1.275902";"600754";"2019"
"1.255343";"600755";"2009"
"1.126962";"600755";"2010"
"1.00209";"600755";"2011"
"1.009119";"600755";"2012"
"1.025532";"600755";"2013"
"1.301758";"600755";"2014"
"1.166443";"600755";"2015"
"0.922099";"600755";"2016"
"0.892743";"600755";"2017"
"0.824956";"600755";"2018"
"0.844507";"600755";"2019"
"2.92128";"600756";"2009"
"3.101074";"600756";"2010"
"2.105509";"600756";"2011"
"2.13489";"600756";"2012"
"3.043944";"600756";"2013"
"3.400185";"600756";"2014"
"8.37386";"600756";"2015"
"2.511647";"600756";"2016"
"2.248748";"600756";"2017"
"1.799161";"600756";"2018"
"2.200399";"600756";"2019"
"3.260231";"600757";"2009"
"1.272194";"600757";"2011"
"1.250405";"600757";"2012"
"1.20974";"600757";"2013"
"1.330037";"600757";"2014"
"1.870514";"600757";"2015"
"1.454869";"600757";"2016"
"1.22082";"600757";"2017"
"1.103793";"600757";"2018"
"1.002031";"600757";"2019"
"2.830242";"600758";"2009"
"2.658761";"600758";"2010"
"2.115327";"600758";"2011"
"2.104165";"600758";"2012"
"1.797471";"600758";"2013"
"1.957826";"600758";"2014"
"1.059609";"600758";"2015"
"1.215564";"600758";"2016"
"1.129768";"600758";"2017"
"0.962933";"600758";"2018"
"1.01139";"600758";"2019"
"1.457674";"600759";"2009"
"2.243696";"600759";"2010"
"2.187447";"600759";"2011"
"1.690245";"600759";"2012"
"2.059472";"600759";"2013"
"1.691726";"600759";"2014"
"1.648292";"600759";"2016"
"1.238301";"600759";"2017"
"0.990526";"600759";"2018"
"1.047798";"600759";"2019"
"2.159683";"600760";"2009"
"1.708446";"600760";"2010"
"1.414696";"600760";"2011"
"1.231735";"600760";"2012"
"1.211753";"600760";"2013"
"1.943886";"600760";"2014"
"2.890998";"600760";"2015"
"4.578289";"600760";"2016"
"1.387703";"600760";"2017"
"1.306212";"600760";"2018"
"1.340143";"600760";"2019"
"1.888475";"600761";"2009"
"1.960361";"600761";"2010"
"1.337576";"600761";"2011"
"1.306576";"600761";"2012"
"1.521327";"600761";"2013"
"2.030352";"600761";"2014"
"1.703804";"600761";"2015"
"1.523878";"600761";"2016"
"1.422162";"600761";"2017"
"1.207181";"600761";"2018"
"1.22963";"600761";"2019"
"7.10971";"600763";"2009"
"10.725719";"600763";"2010"
"8.445462";"600763";"2011"
"6.629952";"600763";"2012"
"8.087455";"600763";"2013"
"9.832812";"600763";"2014"
"13.491629";"600763";"2015"
"8.66349";"600763";"2016"
"6.162239";"600763";"2017"
"7.458041";"600763";"2018"
"12.619523";"600763";"2019"
"2.203309";"600764";"2009"
"2.332652";"600764";"2010"
"1.909182";"600764";"2011"
"1.737813";"600764";"2012"
"2.325629";"600764";"2013"
"2.691224";"600764";"2014"
"5.820026";"600764";"2015"
"8.020338";"600764";"2016"
"6.08194";"600764";"2017"
"5.718657";"600764";"2018"
"1.935929";"600764";"2019"
"1.263002";"600765";"2009"
"1.691448";"600765";"2010"
"1.322253";"600765";"2011"
"1.168477";"600765";"2012"
"1.45096";"600765";"2013"
"1.785443";"600765";"2014"
"1.867122";"600765";"2015"
"1.509731";"600765";"2016"
"1.427081";"600765";"2017"
"1.097427";"600765";"2018"
"1.17544";"600765";"2019"
"1.876016";"600766";"2009"
"3.247131";"600766";"2010"
"3.939403";"600766";"2011"
"10.275342";"600766";"2012"
"8.177197";"600766";"2013"
"28.302064";"600766";"2015"
"24.473432";"600766";"2016"
"13.370777";"600766";"2017"
"11.887039";"600766";"2018"
"11.575391";"600766";"2019"
"2.985585";"600767";"2009"
"2.663303";"600767";"2010"
"2.135095";"600767";"2011"
"2.535932";"600767";"2012"
"3.527597";"600767";"2013"
"12.339228";"600767";"2015"
"7.783301";"600767";"2016"
"4.667476";"600767";"2017"
"3.599294";"600767";"2018"
"4.678036";"600767";"2019"
"2.288138";"600768";"2009"
"2.551499";"600768";"2010"
"2.147666";"600768";"2011"
"1.994807";"600768";"2012"
"2.071079";"600768";"2013"
"2.803971";"600768";"2014"
"6.179983";"600768";"2015"
"4.179331";"600768";"2017"
"2.830024";"600768";"2018"
"5.670264";"600768";"2019"
"2.585262";"600769";"2009"
"2.423103";"600769";"2010"
"1.835109";"600769";"2011"
"4.233805";"600769";"2012"
"18.43138";"600769";"2013"
"28.071851";"600769";"2014"
"56.664254";"600769";"2015"
"45.139884";"600769";"2016"
"16.607102";"600769";"2017"
"10.88423";"600769";"2018"
"15.490032";"600769";"2019"
"3.544605";"600770";"2009"
"3.283193";"600770";"2010"
"1.923563";"600770";"2011"
"1.359277";"600770";"2012"
"2.158694";"600770";"2013"
"1.871354";"600770";"2014"
"3.429709";"600770";"2015"
"2.170304";"600770";"2016"
"1.749508";"600770";"2017"
"1.255823";"600770";"2018"
"1.34647";"600770";"2019"
"2.571385";"600771";"2009"
"2.518575";"600771";"2010"
"2.813004";"600771";"2011"
"3.045876";"600771";"2012"
"10.214417";"600771";"2013"
"10.49957";"600771";"2014"
"4.247501";"600771";"2016"
"4.748348";"600771";"2017"
"3.179071";"600771";"2018"
"2.66863";"600771";"2019"
"1.258957";"600773";"2009"
"1.363593";"600773";"2010"
"1.211584";"600773";"2011"
"1.589621";"600773";"2012"
"1.447899";"600773";"2013"
"1.436164";"600773";"2014"
"1.918304";"600773";"2015"
"1.644435";"600773";"2016"
"1.479486";"600773";"2017"
"1.12114";"600773";"2018"
"1.083194";"600773";"2019"
"1.531485";"600774";"2009"
"1.65714";"600774";"2010"
"1.188509";"600774";"2011"
"1.531669";"600774";"2012"
"1.47081";"600774";"2013"
"2.157293";"600774";"2014"
"3.382974";"600774";"2015"
"2.892588";"600774";"2016"
"2.604794";"600774";"2017"
"2.449079";"600774";"2018"
"2.057702";"600774";"2019"
"2.241498";"600775";"2009"
"1.994128";"600775";"2010"
"1.436022";"600775";"2011"
"1.369298";"600775";"2012"
"1.548195";"600775";"2013"
"1.912179";"600775";"2014"
"2.986906";"600775";"2015"
"2.289656";"600775";"2016"
"1.470969";"600775";"2017"
"1.44213";"600775";"2018"
"1.683391";"600775";"2019"
"2.296084";"600776";"2009"
"1.983354";"600776";"2010"
"1.93293";"600776";"2011"
"1.612781";"600776";"2012"
"2.127175";"600776";"2013"
"2.632964";"600776";"2014"
"3.601403";"600776";"2015"
"2.730438";"600776";"2016"
"2.358163";"600776";"2017"
"3.363799";"600776";"2018"
"5.52405";"600776";"2019"
"1.403497";"600777";"2009"
"1.359623";"600777";"2010"
"1.054289";"600777";"2011"
"1.248341";"600777";"2012"
"1.379932";"600777";"2013"
"2.568569";"600777";"2015"
"2.040256";"600777";"2016"
"1.203612";"600777";"2017"
"0.964426";"600777";"2018"
"0.9615";"600777";"2019"
"1.719881";"600778";"2009"
"2.043273";"600778";"2010"
"1.250603";"600778";"2011"
"1.192145";"600778";"2012"
"1.117207";"600778";"2013"
"1.097146";"600778";"2014"
"1.257212";"600778";"2015"
"1.382926";"600778";"2016"
"1.216642";"600778";"2017"
"1.12617";"600778";"2018"
"1.154617";"600778";"2019"
"3.095972";"600779";"2009"
"3.648155";"600779";"2010"
"3.060065";"600779";"2011"
"2.724636";"600779";"2012"
"2.000063";"600779";"2013"
"2.333972";"600779";"2014"
"2.664765";"600779";"2015"
"4.569969";"600779";"2016"
"8.631589";"600779";"2017"
"5.257503";"600779";"2018"
"6.868948";"600779";"2019"
"2.084078";"600780";"2009"
"2.324926";"600780";"2010"
"1.4514";"600780";"2011"
"1.184987";"600780";"2013"
"1.397951";"600780";"2014"
"1.398337";"600780";"2015"
"1.1367";"600780";"2016"
"1.053889";"600780";"2017"
"0.885158";"600780";"2018"
"0.840976";"600780";"2019"
"2.840332";"600781";"2009"
"2.860192";"600781";"2010"
"2.758542";"600781";"2011"
"3.475411";"600781";"2012"
"3.528147";"600781";"2013"
"3.5351";"600781";"2014"
"3.28978";"600781";"2016"
"1.279657";"600781";"2017"
"1.065181";"600781";"2018"
"0.888049";"600781";"2019"
"1.039977";"600782";"2009"
"0.97908";"600782";"2010"
"0.925416";"600782";"2011"
"0.925129";"600782";"2012"
"0.880731";"600782";"2013"
"1.007107";"600782";"2014"
"0.975459";"600782";"2015"
"1.007973";"600782";"2016"
"1.186664";"600782";"2017"
"0.92107";"600782";"2018"
"0.868602";"600782";"2019"
"7.445139";"600783";"2009"
"2.867131";"600783";"2010"
"2.390404";"600783";"2011"
"1.694638";"600783";"2012"
"3.764272";"600783";"2013"
"4.44419";"600783";"2014"
"5.795791";"600783";"2015"
"3.303945";"600783";"2016"
"2.385924";"600783";"2017"
"2.38319";"600783";"2018"
"2.395203";"600783";"2019"
"1.799126";"600784";"2009"
"1.814996";"600784";"2010"
"1.469334";"600784";"2011"
"1.267597";"600784";"2013"
"1.594066";"600784";"2014"
"1.546453";"600784";"2015"
"1.721515";"600784";"2016"
"1.360824";"600784";"2017"
"1.321165";"600784";"2018"
"1.261664";"600784";"2019"
"3.238464";"600785";"2009"
"3.199052";"600785";"2010"
"2.253675";"600785";"2011"
"1.423978";"600785";"2012"
"1.190064";"600785";"2013"
"1.383271";"600785";"2014"
"2.070489";"600785";"2015"
"1.852543";"600785";"2016"
"1.619331";"600785";"2017"
"1.336563";"600785";"2018"
"1.188222";"600785";"2019"
"1.219842";"600787";"2009"
"1.148566";"600787";"2010"
"1.123227";"600787";"2011"
"1.166177";"600787";"2012"
"1.253992";"600787";"2013"
"1.841807";"600787";"2014"
"1.677762";"600787";"2015"
"1.444067";"600787";"2016"
"1.606135";"600787";"2017"
"0.980944";"600787";"2018"
"0.992574";"600787";"2019"
"1.682561";"600789";"2009"
"1.756737";"600789";"2010"
"1.333774";"600789";"2011"
"1.173209";"600789";"2012"
"1.29674";"600789";"2013"
"1.759343";"600789";"2014"
"2.458028";"600789";"2015"
"1.877231";"600789";"2016"
"1.485343";"600789";"2017"
"1.266863";"600789";"2018"
"1.433534";"600789";"2019"
"1.758941";"600790";"2009"
"1.935409";"600790";"2010"
"1.48652";"600790";"2011"
"1.216027";"600790";"2012"
"1.187477";"600790";"2013"
"1.342691";"600790";"2014"
"1.68224";"600790";"2015"
"1.342533";"600790";"2016"
"1.133447";"600790";"2017"
"0.982578";"600790";"2018"
"0.904844";"600790";"2019"
"1.455883";"600791";"2009"
"1.272871";"600791";"2010"
"1.154424";"600791";"2011"
"1.067991";"600791";"2012"
"1.098257";"600791";"2013"
"1.170197";"600791";"2014"
"1.409793";"600791";"2015"
"1.330467";"600791";"2016"
"1.044483";"600791";"2017"
"0.782183";"600791";"2018"
"0.827003";"600791";"2019"
"2.834908";"600792";"2009"
"3.022144";"600792";"2010"
"1.144391";"600792";"2011"
"1.117629";"600792";"2012"
"1.047408";"600792";"2013"
"1.648317";"600792";"2014"
"1.556131";"600792";"2015"
"1.420025";"600792";"2016"
"1.232443";"600792";"2017"
"0.902379";"600792";"2018"
"1.007667";"600792";"2019"
"2.550922";"600793";"2009"
"2.581818";"600793";"2010"
"2.915483";"600793";"2011"
"2.091827";"600793";"2012"
"1.788614";"600793";"2013"
"1.383243";"600793";"2014"
"1.915741";"600793";"2016"
"1.66048";"600793";"2017"
"1.339338";"600793";"2018"
"1.338444";"600793";"2019"
"4.321561";"600794";"2009"
"3.244559";"600794";"2010"
"2.222141";"600794";"2011"
"1.700184";"600794";"2012"
"1.836619";"600794";"2013"
"2.614932";"600794";"2014"
"2.804039";"600794";"2015"
"2.312528";"600794";"2016"
"1.973149";"600794";"2017"
"1.329312";"600794";"2018"
"1.845126";"600794";"2019"
"1.180771";"600795";"2009"
"1.063792";"600795";"2010"
"1.013459";"600795";"2011"
"0.95235";"600795";"2012"
"0.93237";"600795";"2013"
"1.078371";"600795";"2014"
"1.027911";"600795";"2015"
"0.956206";"600795";"2016"
"0.958598";"600795";"2017"
"0.923022";"600795";"2018"
"0.806312";"600795";"2019"
"3.222351";"600796";"2009"
"2.553194";"600796";"2010"
"2.240172";"600796";"2011"
"1.79663";"600796";"2012"
"1.982049";"600796";"2013"
"2.461624";"600796";"2014"
"4.150943";"600796";"2015"
"4.025246";"600796";"2016"
"2.480216";"600796";"2017"
"1.998455";"600796";"2018"
"2.14262";"600796";"2019"
"2.00999";"600797";"2009"
"1.9121";"600797";"2010"
"1.479893";"600797";"2011"
"1.33578";"600797";"2012"
"1.530642";"600797";"2013"
"1.928511";"600797";"2014"
"3.309424";"600797";"2015"
"1.949617";"600797";"2017"
"1.413805";"600797";"2018"
"1.938137";"600797";"2019"
"1.242198";"600798";"2009"
"1.131586";"600798";"2010"
"1.00527";"600798";"2011"
"1.090794";"600798";"2012"
"1.0991";"600798";"2013"
"1.332347";"600798";"2014"
"1.630444";"600798";"2015"
"1.358352";"600798";"2016"
"1.288857";"600798";"2017"
"0.929654";"600798";"2018"
"0.948627";"600798";"2019"
"2.739084";"600800";"2009"
"3.680615";"600800";"2010"
"2.650024";"600800";"2011"
"5.900349";"600800";"2012"
"5.64242";"600800";"2013"
"5.815256";"600800";"2014"
"11.697655";"600800";"2015"
"11.393471";"600800";"2016"
"8.586697";"600800";"2017"
"5.910856";"600800";"2018"
"7.427104";"600800";"2019"
"1.079707";"600801";"2009"
"1.192362";"600801";"2010"
"1.105219";"600801";"2011"
"1.161377";"600801";"2012"
"1.016527";"600801";"2013"
"1.122668";"600801";"2014"
"0.986784";"600801";"2015"
"0.952966";"600801";"2016"
"1.156391";"600801";"2017"
"1.123228";"600801";"2018"
"1.635075";"600801";"2019"
"1.431904";"600802";"2009"
"1.568288";"600802";"2010"
"1.450805";"600802";"2011"
"1.207644";"600802";"2012"
"1.090023";"600802";"2013"
"1.249539";"600802";"2014"
"1.525064";"600802";"2015"
"1.6067";"600802";"2016"
"1.422581";"600802";"2017"
"1.357057";"600802";"2018"
"1.476828";"600802";"2019"
"2.652731";"600803";"2009"
"3.633175";"600803";"2010"
"1.644833";"600803";"2012"
"1.179801";"600803";"2013"
"1.263144";"600803";"2014"
"1.515382";"600803";"2015"
"1.478716";"600803";"2016"
"1.413146";"600803";"2017"
"1.122611";"600803";"2018"
"1.121253";"600803";"2019"
"2.930504";"600804";"2009"
"2.615319";"600804";"2010"
"1.617641";"600804";"2011"
"1.485042";"600804";"2012"
"2.187234";"600804";"2013"
"2.27276";"600804";"2014"
"2.446545";"600804";"2015"
"2.17988";"600804";"2016"
"1.739073";"600804";"2017"
"1.135323";"600804";"2018"
"1.502633";"600804";"2019"
"1.574875";"600805";"2009"
"1.598487";"600805";"2010"
"1.627579";"600805";"2011"
"1.413612";"600805";"2012"
"1.374501";"600805";"2013"
"1.25376";"600805";"2014"
"1.386018";"600805";"2015"
"1.016207";"600805";"2016"
"0.845353";"600805";"2017"
"0.741831";"600805";"2018"
"0.763942";"600805";"2019"
"1.928098";"600806";"2009"
"1.631804";"600806";"2010"
"1.48755";"600806";"2011"
"1.312673";"600806";"2012"
"1.268881";"600806";"2013"
"1.70902";"600806";"2014"
"2.92561";"600806";"2015"
"2.194472";"600806";"2016"
"2.208231";"600807";"2009"
"1.507976";"600807";"2010"
"1.842487";"600807";"2011"
"1.643007";"600807";"2012"
"1.513256";"600807";"2013"
"1.639492";"600807";"2014"
"2.447153";"600807";"2015"
"1.649949";"600807";"2017"
"1.257638";"600807";"2018"
"1.394779";"600807";"2019"
"1.133411";"600808";"2009"
"0.980772";"600808";"2010"
"0.906035";"600808";"2011"
"0.903198";"600808";"2012"
"0.861324";"600808";"2013"
"1.056448";"600808";"2014"
"1.043622";"600808";"2015"
"0.996636";"600808";"2016"
"1.049021";"600808";"2017"
"0.946086";"600808";"2018"
"0.935364";"600808";"2019"
"7.694275";"600809";"2009"
"8.989058";"600809";"2010"
"6.039649";"600809";"2011"
"6.308542";"600809";"2012"
"3.206528";"600809";"2013"
"3.745122";"600809";"2014"
"2.817552";"600809";"2015"
"3.268752";"600809";"2016"
"5.922487";"600809";"2017"
"3.017621";"600809";"2018"
"5.362253";"600809";"2019"
"1.202002";"600810";"2009"
"1.216573";"600810";"2010"
"1.100592";"600810";"2011"
"1.007539";"600810";"2012"
"1.071872";"600810";"2013"
"1.076434";"600810";"2014"
"1.161379";"600810";"2015"
"1.17379";"600810";"2016"
"1.01243";"600810";"2017"
"1.040762";"600810";"2018"
"1.020843";"600810";"2019"
"1.485327";"600811";"2009"
"1.470218";"600811";"2010"
"1.2049";"600811";"2011"
"1.104206";"600811";"2012"
"1.086824";"600811";"2013"
"1.261123";"600811";"2014"
"1.175883";"600811";"2015"
"1.008457";"600811";"2016"
"0.937282";"600811";"2017"
"0.869056";"600811";"2018"
"0.810337";"600811";"2019"
"2.526298";"600812";"2009"
"2.642178";"600812";"2010"
"1.474962";"600812";"2011"
"1.192123";"600812";"2012"
"1.141474";"600812";"2013"
"1.196476";"600812";"2014"
"1.463509";"600812";"2015"
"1.252302";"600812";"2016"
"1.161829";"600812";"2017"
"1.056438";"600812";"2018"
"1.562157";"600812";"2019"
"2.817241";"600814";"2009"
"2.521636";"600814";"2010"
"1.806988";"600814";"2011"
"2.067515";"600814";"2013"
"1.366676";"600814";"2014"
"1.580171";"600814";"2015"
"1.445321";"600814";"2016"
"1.619715";"600814";"2017"
"1.053442";"600814";"2018"
"1.011101";"600814";"2019"
"1.665113";"600815";"2009"
"1.965391";"600815";"2010"
"1.241775";"600815";"2011"
"1.069311";"600815";"2012"
"0.972494";"600815";"2013"
"1.388579";"600815";"2014"
"1.607279";"600815";"2015"
"1.741286";"600815";"2016"
"1.543304";"600815";"2017"
"1.569383";"600815";"2018"
"1.958138";"600815";"2019"
"15.691805";"600816";"2009"
"6.949027";"600816";"2011"
"6.631191";"600816";"2012"
"4.500921";"600816";"2013"
"4.903426";"600816";"2014"
"3.380558";"600816";"2015"
"2.008985";"600816";"2016"
"1.947047";"600816";"2017"
"1.30284";"600816";"2018"
"1.738046";"600816";"2019"
"25.506063";"600817";"2009"
"1.818804";"600817";"2013"
"3.804922";"600817";"2014"
"19.312445";"600817";"2016"
"11.777295";"600817";"2017"
"6.082473";"600817";"2018"
"5.890949";"600817";"2019"
"5.766461";"600818";"2009"
"5.225424";"600818";"2010"
"3.565491";"600818";"2011"
"4.342358";"600818";"2012"
"5.100284";"600818";"2013"
"9.311585";"600818";"2014"
"16.647229";"600818";"2015"
"9.466011";"600818";"2016"
"3.245534";"600818";"2018"
"3.854646";"600818";"2019"
"1.529759";"600819";"2009"
"1.876151";"600819";"2010"
"1.505785";"600819";"2011"
"1.164661";"600819";"2012"
"1.057042";"600819";"2013"
"1.301229";"600819";"2014"
"1.370146";"600819";"2015"
"1.410954";"600819";"2016"
"1.184272";"600819";"2017"
"1.000482";"600819";"2018"
"1.067025";"600819";"2019"
"1.347678";"600820";"2009"
"1.178268";"600820";"2010"
"1.039519";"600820";"2011"
"1.007669";"600820";"2012"
"0.991292";"600820";"2013"
"1.125495";"600820";"2014"
"1.263446";"600820";"2015"
"1.244231";"600820";"2016"
"1.091125";"600820";"2017"
"0.976321";"600820";"2018"
"0.951985";"600820";"2019"
"2.445314";"600821";"2009"
"2.341161";"600821";"2010"
"1.67665";"600821";"2011"
"1.665121";"600821";"2012"
"1.739941";"600821";"2013"
"2.008599";"600821";"2014"
"3.251961";"600821";"2015"
"3.501946";"600821";"2016"
"2.625162";"600821";"2017"
"2.093105";"600821";"2018"
"2.753073";"600821";"2019"
"1.289196";"600822";"2009"
"1.228795";"600822";"2010"
"1.063611";"600822";"2011"
"1.078342";"600822";"2012"
"1.276601";"600822";"2013"
"1.270808";"600822";"2014"
"2.172762";"600822";"2015"
"4.660198";"600822";"2016"
"3.540113";"600822";"2017"
"2.872596";"600822";"2018"
"3.303916";"600822";"2019"
"1.319835";"600823";"2009"
"1.088744";"600823";"2010"
"0.991487";"600823";"2011"
"0.993083";"600823";"2012"
"0.885926";"600823";"2013"
"0.952653";"600823";"2014"
"0.982406";"600823";"2015"
"0.862341";"600823";"2016"
"0.824886";"600823";"2017"
"0.716674";"600823";"2018"
"0.754446";"600823";"2019"
"3.715742";"600824";"2009"
"2.765087";"600824";"2010"
"1.961916";"600824";"2011"
"1.719994";"600824";"2012"
"2.336848";"600824";"2013"
"2.524402";"600824";"2014"
"3.627606";"600824";"2015"
"2.95177";"600824";"2016"
"2.012696";"600824";"2017"
"1.4426";"600824";"2018"
"1.350147";"600824";"2019"
"2.599065";"600825";"2009"
"1.813047";"600825";"2010"
"1.6542";"600825";"2011"
"1.422754";"600825";"2012"
"2.095643";"600825";"2013"
"2.482793";"600825";"2014"
"3.290345";"600825";"2015"
"2.641564";"600825";"2016"
"1.982399";"600825";"2017"
"1.642346";"600825";"2018"
"1.832184";"600825";"2019"
"1.333585";"600826";"2009"
"2.399367";"600826";"2010"
"2.077241";"600826";"2011"
"1.881121";"600826";"2012"
"2.358114";"600826";"2013"
"1.778947";"600826";"2014"
"3.47909";"600826";"2015"
"2.522372";"600826";"2016"
"1.420106";"600826";"2017"
"1.261322";"600826";"2018"
"1.273029";"600826";"2019"
"1.093806";"600827";"2009"
"1.119197";"600827";"2010"
"1.11684";"600827";"2011"
"0.986966";"600827";"2012"
"1.015127";"600827";"2013"
"1.225435";"600827";"2014"
"1.237421";"600827";"2015"
"1.10051";"600827";"2016"
"1.06375";"600827";"2017"
"0.891363";"600827";"2018"
"0.884025";"600827";"2019"
"3.718087";"600828";"2009"
"4.736556";"600828";"2010"
"2.363888";"600828";"2011"
"1.849093";"600828";"2012"
"1.813487";"600828";"2013"
"2.167179";"600828";"2014"
"2.428823";"600828";"2015"
"1.211371";"600828";"2016"
"1.095686";"600828";"2017"
"1.028552";"600828";"2018"
"1.006402";"600828";"2019"
"3.059943";"600829";"2009"
"2.941963";"600829";"2010"
"2.03672";"600829";"2011"
"1.720477";"600829";"2012"
"1.428867";"600829";"2013"
"1.563784";"600829";"2014"
"2.939436";"600829";"2015"
"2.499543";"600829";"2016"
"1.408129";"600829";"2018"
"1.379931";"600829";"2019"
"2.621353";"600830";"2009"
"2.34793";"600830";"2010"
"1.53907";"600830";"2011"
"1.5245";"600830";"2012"
"2.03298";"600830";"2013"
"1.839511";"600830";"2014"
"2.141968";"600830";"2015"
"1.911585";"600830";"2016"
"1.678575";"600830";"2017"
"0.959734";"600830";"2018"
"0.932651";"600830";"2019"
"1.864928";"600831";"2009"
"2.411207";"600831";"2010"
"2.249915";"600831";"2011"
"1.52463";"600831";"2012"
"1.554991";"600831";"2013"
"1.645063";"600831";"2014"
"2.284502";"600831";"2015"
"1.721804";"600831";"2016"
"1.241182";"600831";"2017"
"1.097166";"600831";"2018"
"1.346394";"600831";"2019"
"3.32336";"600832";"2009"
"2.444616";"600832";"2010"
"1.724209";"600832";"2011"
"1.764223";"600832";"2012"
"2.593213";"600832";"2013"
"2.908538";"600832";"2014"
"2.924705";"600833";"2009"
"2.974123";"600833";"2010"
"2.507025";"600833";"2011"
"2.339972";"600833";"2012"
"2.491864";"600833";"2013"
"3.057959";"600833";"2014"
"4.01945";"600833";"2015"
"4.246832";"600833";"2016"
"3.101146";"600833";"2017"
"2.266561";"600833";"2018"
"2.12359";"600833";"2019"
"4.907818";"600834";"2009"
"3.260862";"600834";"2010"
"2.024764";"600834";"2011"
"2.041282";"600834";"2012"
"2.064654";"600834";"2013"
"2.680288";"600834";"2014"
"4.159648";"600834";"2015"
"3.404334";"600834";"2016"
"2.185539";"600834";"2017"
"1.628034";"600834";"2018"
"1.70459";"600834";"2019"
"1.461088";"600835";"2009"
"1.185338";"600835";"2010"
"0.990954";"600835";"2011"
"1.031017";"600835";"2012"
"1.311235";"600835";"2013"
"1.313183";"600835";"2014"
"1.613348";"600835";"2015"
"1.234036";"600835";"2016"
"1.3112";"600835";"2017"
"1.032802";"600835";"2018"
"1.056472";"600835";"2019"
"2.991839";"600836";"2009"
"2.132092";"600836";"2010"
"1.446963";"600836";"2011"
"1.437964";"600836";"2012"
"1.636285";"600836";"2013"
"2.426339";"600836";"2014"
"3.414353";"600836";"2015"
"2.394726";"600836";"2016"
"1.687344";"600836";"2017"
"1.459653";"600836";"2018"
"1.777969";"600836";"2019"
"1.456821";"600837";"2009"
"1.29199";"600837";"2010"
"1.145207";"600837";"2011"
"1.252674";"600837";"2012"
"1.221617";"600837";"2013"
"1.379119";"600837";"2014"
"1.079369";"600837";"2015"
"1.074253";"600837";"2016"
"1.024122";"600837";"2017"
"0.964528";"600837";"2018"
"1.040545";"600837";"2019"
"4.262216";"600838";"2009"
"3.886339";"600838";"2010"
"2.41514";"600838";"2011"
"2.292895";"600838";"2012"
"3.168855";"600838";"2013"
"3.791078";"600838";"2014"
"4.542872";"600838";"2015"
"5.12976";"600838";"2016"
"2.892797";"600838";"2017"
"1.91475";"600838";"2018"
"1.848985";"600838";"2019"
"0.973209";"600839";"2009"
"0.908751";"600839";"2010"
"0.845527";"600839";"2011"
"0.842518";"600839";"2012"
"0.907183";"600839";"2013"
"1.034147";"600839";"2014"
"1.160284";"600839";"2015"
"0.987774";"600839";"2016"
"0.92678";"600839";"2017"
"0.849583";"600839";"2018"
"0.895943";"600839";"2019"
"2.345725";"600841";"2009"
"1.843031";"600841";"2010"
"1.464855";"600841";"2011"
"1.680717";"600841";"2012"
"1.735587";"600841";"2013"
"1.68324";"600841";"2014"
"2.223861";"600841";"2015"
"2.184671";"600841";"2016"
"1.670591";"600841";"2017"
"1.142712";"600841";"2018"
"1.128529";"600841";"2019"
"2.435477";"600843";"2009"
"3.196094";"600843";"2010"
"1.798964";"600843";"2011"
"1.749199";"600843";"2012"
"1.988332";"600843";"2013"
"1.877921";"600843";"2014"
"2.622334";"600843";"2015"
"2.559475";"600843";"2016"
"1.614725";"600843";"2017"
"1.155081";"600843";"2018"
"1.117913";"600843";"2019"
"1.908242";"600844";"2009"
"3.028694";"600844";"2010"
"2.52503";"600844";"2011"
"2.496382";"600844";"2012"
"1.977153";"600844";"2013"
"2.063881";"600844";"2014"
"2.464089";"600844";"2015"
"2.071123";"600844";"2016"
"1.685222";"600844";"2017"
"1.071233";"600844";"2018"
"1.746505";"600844";"2019"
"2.169796";"600845";"2009"
"2.892433";"600845";"2010"
"1.955731";"600845";"2011"
"1.764835";"600845";"2012"
"2.287597";"600845";"2013"
"2.331817";"600845";"2014"
"3.094498";"600845";"2015"
"2.073234";"600845";"2016"
"1.840991";"600845";"2017"
"1.986575";"600845";"2018"
"3.353122";"600845";"2019"
"1.644604";"600846";"2009"
"1.532384";"600846";"2010"
"1.101553";"600846";"2011"
"1.079559";"600846";"2012"
"1.196155";"600846";"2013"
"1.448379";"600846";"2014"
"1.512871";"600846";"2015"
"1.332647";"600846";"2016"
"1.339664";"600846";"2017"
"1.117818";"600846";"2018"
"1.184649";"600846";"2019"
